user_id,conversion_date,week,phase,city,device_type,previous_plan,last_touch_channel,days_to_convert,premiere_monthly_brl
USR002098,2024-05-04,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (TikTok Ads),1,34.9
USR002099,2024-04-30,6,Full flight wk5,SP,tablet,ad-supported,Digital Video (YouTube Ads),4,34.9
USR002100,2024-05-05,6,Full flight wk5,SP,tablet,ad-supported,Digital Video (Meta Ads),9,34.9
USR002101,2024-05-01,6,Full flight wk5,SP,desktop,free,organic,6,34.9
USR002102,2024-05-03,6,Full flight wk5,SP,desktop,free,Digital Video (TikTok Ads),5,34.9
USR002103,2024-05-03,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Meta Ads),9,34.9
USR002104,2024-05-01,6,Full flight wk5,SP,desktop,free,Digital Video (TikTok Ads),2,34.9
USR002105,2024-05-05,6,Full flight wk5,SP,mobile,free,Digital Video (TikTok Ads),3,34.9
USR002106,2024-05-02,6,Full flight wk5,SP,mobile,free,Digital Video (TikTok Ads),3,34.9
USR002107,2024-05-03,6,Full flight wk5,SP,mobile,basic,Digital Video (YouTube Ads),9,34.9
USR002108,2024-05-04,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),6,34.9
USR002109,2024-05-04,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),7,34.9
USR002110,2024-05-03,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (YouTube Ads),3,34.9
USR002111,2024-05-01,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),6,34.9
USR002112,2024-05-02,6,Full flight wk5,SP,tablet,ad-supported,Digital Video (Meta Ads),11,34.9
USR002113,2024-05-03,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),7,34.9
USR002114,2024-05-02,6,Full flight wk5,SP,tablet,ad-supported,Digital Video (Google Ads),3,34.9
USR002115,2024-04-29,6,Full flight wk5,SP,tablet,basic,Digital Video (TikTok Ads),11,34.9
USR002116,2024-04-30,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Meta Ads),3,34.9
USR002117,2024-05-04,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),4,34.9
USR002118,2024-05-05,6,Full flight wk5,SP,desktop,basic,Digital Video (YouTube Ads),9,34.9
USR002119,2024-04-30,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),8,34.9
USR002120,2024-05-01,6,Full flight wk5,SP,tablet,basic,Digital Video (TikTok Ads),5,34.9
USR002121,2024-05-01,6,Full flight wk5,SP,mobile,free,organic,9,34.9
USR002122,2024-04-30,6,Full flight wk5,SP,desktop,basic,Digital Video (YouTube Ads),0,34.9
USR002123,2024-05-01,6,Full flight wk5,SP,tablet,free,Digital Video (Google Ads),8,34.9
USR002124,2024-04-29,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),12,34.9
USR002125,2024-05-03,6,Full flight wk5,SP,tablet,basic,organic,4,34.9
USR002126,2024-05-04,6,Full flight wk5,SP,desktop,basic,Digital Video (YouTube Ads),7,34.9
USR002127,2024-05-05,6,Full flight wk5,SP,mobile,basic,Digital Video (YouTube Ads),10,34.9
USR002128,2024-05-02,6,Full flight wk5,SP,mobile,basic,Digital Video (TikTok Ads),1,34.9
USR002129,2024-05-01,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),11,34.9
USR002130,2024-04-30,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (TikTok Ads),8,34.9
USR002131,2024-05-03,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),4,34.9
USR002132,2024-04-29,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),8,34.9
USR002133,2024-04-30,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),14,34.9
USR002134,2024-05-03,6,Full flight wk5,SP,mobile,basic,Digital Video (YouTube Ads),11,34.9
USR002135,2024-04-30,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Google Ads),3,34.9
USR002136,2024-04-30,6,Full flight wk5,SP,mobile,basic,Digital Video (Google Ads),5,34.9
USR002137,2024-04-30,6,Full flight wk5,SP,mobile,free,Digital Video (TikTok Ads),10,34.9
USR002138,2024-05-04,6,Full flight wk5,SP,mobile,basic,Digital Video (Meta Ads),0,34.9
USR002139,2024-05-05,6,Full flight wk5,SP,tablet,ad-supported,Digital Video (Meta Ads),7,34.9
USR002140,2024-05-03,6,Full flight wk5,SP,desktop,free,Digital Video (TikTok Ads),12,34.9
USR002141,2024-05-03,6,Full flight wk5,SP,mobile,basic,Digital Video (YouTube Ads),2,34.9
USR002142,2024-04-29,6,Full flight wk5,SP,desktop,basic,Digital Video (Meta Ads),8,34.9
USR002143,2024-04-29,6,Full flight wk5,SP,desktop,free,Digital Video (Meta Ads),12,34.9
USR002144,2024-04-30,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),8,34.9
USR002145,2024-05-02,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),10,34.9
USR002146,2024-04-30,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (YouTube Ads),5,34.9
USR002147,2024-05-03,6,Full flight wk5,SP,mobile,basic,Digital Video (TikTok Ads),4,34.9
USR002148,2024-04-30,6,Full flight wk5,SP,tablet,ad-supported,Digital Video (YouTube Ads),5,34.9
USR002149,2024-04-30,6,Full flight wk5,SP,mobile,basic,Digital Video (Meta Ads),11,34.9
USR002150,2024-05-05,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (YouTube Ads),7,34.9
USR002151,2024-04-30,6,Full flight wk5,SP,tablet,free,Digital Video (Meta Ads),3,34.9
USR002152,2024-05-05,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),8,34.9
USR002153,2024-05-02,6,Full flight wk5,SP,mobile,free,Digital Video (TikTok Ads),12,34.9
USR002154,2024-05-04,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),6,34.9
USR002155,2024-05-02,6,Full flight wk5,SP,tablet,basic,Digital Video (Google Ads),11,34.9
USR002156,2024-05-01,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (TikTok Ads),8,34.9
USR002157,2024-05-05,6,Full flight wk5,SP,desktop,free,Digital Video (Meta Ads),11,34.9
USR002158,2024-04-30,6,Full flight wk5,SP,mobile,basic,Digital Video (Google Ads),13,34.9
USR002159,2024-05-04,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Google Ads),5,34.9
USR002160,2024-05-01,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Meta Ads),0,34.9
USR002161,2024-05-02,6,Full flight wk5,SP,tablet,free,Digital Video (Google Ads),9,34.9
USR002162,2024-05-03,6,Full flight wk5,SP,tablet,free,Digital Video (Meta Ads),12,34.9
USR002163,2024-05-01,6,Full flight wk5,SP,tablet,basic,Digital Video (YouTube Ads),12,34.9
USR002164,2024-05-04,6,Full flight wk5,SP,mobile,basic,Digital Video (YouTube Ads),9,34.9
USR002165,2024-05-01,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),10,34.9
USR002166,2024-05-05,6,Full flight wk5,SP,desktop,free,Digital Video (TikTok Ads),9,34.9
USR002167,2024-05-03,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),2,34.9
USR002168,2024-05-01,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),4,34.9
USR002169,2024-05-04,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (YouTube Ads),14,34.9
USR002170,2024-05-02,6,Full flight wk5,SP,mobile,free,Digital Video (TikTok Ads),9,34.9
USR002171,2024-05-03,6,Full flight wk5,SP,desktop,free,organic,2,34.9
USR002172,2024-05-05,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),4,34.9
USR002173,2024-05-04,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),2,34.9
USR002174,2024-05-02,6,Full flight wk5,SP,mobile,basic,Digital Video (Google Ads),8,34.9
USR002175,2024-04-29,6,Full flight wk5,SP,desktop,basic,Digital Video (Google Ads),12,34.9
USR002176,2024-04-29,6,Full flight wk5,SP,tablet,free,Digital Video (Google Ads),1,34.9
USR002177,2024-05-04,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (TikTok Ads),3,34.9
USR002178,2024-04-30,6,Full flight wk5,SP,desktop,free,Digital Video (TikTok Ads),2,34.9
USR002179,2024-04-30,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),0,34.9
USR002180,2024-05-04,6,Full flight wk5,SP,mobile,basic,Digital Video (YouTube Ads),7,34.9
USR002181,2024-05-05,6,Full flight wk5,SP,mobile,basic,Digital Video (Meta Ads),7,34.9
USR002182,2024-04-30,6,Full flight wk5,SP,tablet,free,organic,9,34.9
USR002183,2024-05-03,6,Full flight wk5,SP,tablet,basic,Digital Video (YouTube Ads),8,34.9
USR002184,2024-05-04,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Meta Ads),7,34.9
USR002185,2024-05-03,6,Full flight wk5,SP,mobile,basic,Digital Video (Google Ads),4,34.9
USR002186,2024-05-01,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (YouTube Ads),0,34.9
USR002187,2024-04-29,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Meta Ads),4,34.9
USR002188,2024-05-02,6,Full flight wk5,SP,desktop,basic,Digital Video (Meta Ads),4,34.9
USR002189,2024-04-29,6,Full flight wk5,SP,mobile,basic,Digital Video (TikTok Ads),3,34.9
USR002190,2024-05-05,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),6,34.9
USR002191,2024-05-03,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),11,34.9
USR002192,2024-05-04,6,Full flight wk5,SP,desktop,free,Digital Video (Meta Ads),4,34.9
USR002193,2024-04-29,6,Full flight wk5,SP,mobile,basic,Digital Video (YouTube Ads),12,34.9
USR002194,2024-05-05,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (TikTok Ads),10,34.9
USR002195,2024-05-04,6,Full flight wk5,SP,mobile,basic,Digital Video (Meta Ads),3,34.9
USR002196,2024-05-05,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Google Ads),1,34.9
USR002197,2024-05-04,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (YouTube Ads),11,34.9
USR002198,2024-05-03,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),2,34.9
USR002199,2024-04-29,6,Full flight wk5,SP,mobile,free,organic,1,34.9
USR002200,2024-05-01,6,Full flight wk5,SP,desktop,free,Digital Video (YouTube Ads),0,34.9
USR002201,2024-04-30,6,Full flight wk5,SP,mobile,basic,Digital Video (Google Ads),3,34.9
USR002202,2024-05-01,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (YouTube Ads),7,34.9
USR002203,2024-05-04,6,Full flight wk5,SP,mobile,free,Digital Video (TikTok Ads),13,34.9
USR002204,2024-05-05,6,Full flight wk5,SP,mobile,ad-supported,organic,12,34.9
USR002205,2024-05-02,6,Full flight wk5,SP,desktop,free,Digital Video (Google Ads),3,34.9
USR002206,2024-05-05,6,Full flight wk5,SP,desktop,free,Digital Video (YouTube Ads),1,34.9
USR002207,2024-05-05,6,Full flight wk5,SP,desktop,basic,Digital Video (Meta Ads),3,34.9
USR002208,2024-05-04,6,Full flight wk5,SP,mobile,basic,organic,11,34.9
USR002209,2024-05-05,6,Full flight wk5,SP,mobile,basic,Digital Video (Google Ads),6,34.9
USR002210,2024-05-04,6,Full flight wk5,SP,mobile,free,organic,10,34.9
USR002211,2024-05-04,6,Full flight wk5,SP,tablet,basic,Digital Video (Google Ads),1,34.9
USR002212,2024-05-01,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),5,34.9
USR002213,2024-04-29,6,Full flight wk5,SP,mobile,free,Digital Video (TikTok Ads),3,34.9
USR002214,2024-05-04,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),12,34.9
USR002215,2024-05-01,6,Full flight wk5,SP,desktop,free,Digital Video (Meta Ads),0,34.9
USR002216,2024-04-29,6,Full flight wk5,SP,desktop,free,Digital Video (Meta Ads),9,34.9
USR002217,2024-04-30,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),2,34.9
USR002218,2024-05-02,6,Full flight wk5,SP,tablet,ad-supported,Digital Video (Google Ads),14,34.9
USR002219,2024-05-05,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Meta Ads),10,34.9
USR002220,2024-04-30,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR002221,2024-04-30,6,Full flight wk5,SP,tablet,free,Digital Video (YouTube Ads),12,34.9
USR002222,2024-05-01,6,Full flight wk5,SP,desktop,free,Digital Video (TikTok Ads),3,34.9
USR002223,2024-04-29,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),2,34.9
USR002224,2024-05-01,6,Full flight wk5,SP,desktop,free,Digital Video (TikTok Ads),7,34.9
USR002225,2024-05-03,6,Full flight wk5,SP,desktop,free,Digital Video (YouTube Ads),9,34.9
USR002226,2024-04-30,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR002227,2024-05-01,6,Full flight wk5,SP,tablet,basic,Digital Video (TikTok Ads),2,34.9
USR002228,2024-04-29,6,Full flight wk5,SP,desktop,ad-supported,Digital Video (Meta Ads),13,34.9
USR002229,2024-05-01,6,Full flight wk5,SP,desktop,free,Digital Video (Meta Ads),12,34.9
USR002230,2024-05-04,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),9,34.9
USR002231,2024-05-05,6,Full flight wk5,SP,tablet,free,Digital Video (YouTube Ads),5,34.9
USR002232,2024-05-04,6,Full flight wk5,SP,tablet,basic,Digital Video (Google Ads),3,34.9
USR002233,2024-05-03,6,Full flight wk5,SP,tablet,free,Digital Video (Meta Ads),9,34.9
USR002234,2024-05-01,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),1,34.9
USR002235,2024-05-03,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),2,34.9
USR002236,2024-05-05,6,Full flight wk5,SP,mobile,basic,Digital Video (Google Ads),3,34.9
USR002237,2024-04-29,6,Full flight wk5,SP,desktop,free,Digital Video (Google Ads),7,34.9
USR002238,2024-05-03,6,Full flight wk5,SP,tablet,ad-supported,Digital Video (Meta Ads),0,34.9
USR002239,2024-05-01,6,Full flight wk5,SP,mobile,free,Digital Video (Google Ads),14,34.9
USR002240,2024-04-30,6,Full flight wk5,SP,mobile,basic,Digital Video (Meta Ads),12,34.9
USR002241,2024-05-04,6,Full flight wk5,SP,tablet,free,Digital Video (Google Ads),14,34.9
USR002242,2024-05-02,6,Full flight wk5,SP,mobile,basic,Digital Video (TikTok Ads),4,34.9
USR002243,2024-05-03,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Google Ads),1,34.9
USR002244,2024-04-30,6,Full flight wk5,SP,mobile,free,organic,11,34.9
USR002245,2024-04-30,6,Full flight wk5,SP,mobile,free,Digital Video (Meta Ads),8,34.9
USR002246,2024-05-04,6,Full flight wk5,SP,mobile,basic,Digital Video (YouTube Ads),11,34.9
USR002247,2024-05-03,6,Full flight wk5,SP,mobile,free,Digital Video (YouTube Ads),9,34.9
USR002248,2024-05-01,6,Full flight wk5,SP,desktop,free,Digital Video (Meta Ads),2,34.9
USR002249,2024-05-05,6,Full flight wk5,SP,desktop,basic,Digital Video (Google Ads),5,34.9
USR002250,2024-05-04,6,Full flight wk5,SP,tablet,basic,Digital Video (Google Ads),14,34.9
USR002251,2024-05-01,6,Full flight wk5,SP,tablet,ad-supported,Digital Video (TikTok Ads),13,34.9
USR002252,2024-05-01,6,Full flight wk5,SP,desktop,free,Digital Video (YouTube Ads),5,34.9
USR002253,2024-05-03,6,Full flight wk5,SP,tablet,free,Digital Video (YouTube Ads),6,34.9
USR002254,2024-05-05,6,Full flight wk5,SP,mobile,ad-supported,Digital Video (Meta Ads),7,34.9
USR002255,2024-05-09,7,Wind-down,SP,mobile,free,organic,0,34.9
USR002256,2024-05-08,7,Wind-down,SP,tablet,free,Digital Video (Meta Ads),14,34.9
USR002257,2024-05-08,7,Wind-down,SP,mobile,free,Digital Video (Google Ads),13,34.9
USR002258,2024-05-08,7,Wind-down,SP,mobile,basic,Digital Video (Google Ads),8,34.9
USR002259,2024-05-10,7,Wind-down,SP,tablet,free,Digital Video (Meta Ads),1,34.9
USR002260,2024-05-06,7,Wind-down,SP,mobile,free,Digital Video (YouTube Ads),4,34.9
USR002261,2024-05-08,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),4,34.9
USR002262,2024-05-12,7,Wind-down,SP,tablet,basic,Digital Video (YouTube Ads),9,34.9
USR002263,2024-05-07,7,Wind-down,SP,mobile,basic,Digital Video (TikTok Ads),2,34.9
USR002264,2024-05-09,7,Wind-down,SP,tablet,free,Digital Video (TikTok Ads),9,34.9
USR002265,2024-05-11,7,Wind-down,SP,tablet,basic,Digital Video (YouTube Ads),1,34.9
USR002266,2024-05-12,7,Wind-down,SP,mobile,ad-supported,Digital Video (Google Ads),14,34.9
USR002267,2024-05-12,7,Wind-down,SP,mobile,free,Digital Video (YouTube Ads),11,34.9
USR002268,2024-05-11,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),12,34.9
USR002269,2024-05-11,7,Wind-down,SP,mobile,basic,Digital Video (YouTube Ads),0,34.9
USR002270,2024-05-08,7,Wind-down,SP,mobile,ad-supported,Digital Video (Meta Ads),8,34.9
USR002271,2024-05-11,7,Wind-down,SP,mobile,free,Digital Video (Google Ads),11,34.9
USR002272,2024-05-09,7,Wind-down,SP,tablet,basic,organic,8,34.9
USR002273,2024-05-06,7,Wind-down,SP,mobile,basic,Digital Video (Google Ads),2,34.9
USR002274,2024-05-07,7,Wind-down,SP,desktop,basic,Digital Video (YouTube Ads),11,34.9
USR002275,2024-05-06,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),6,34.9
USR002276,2024-05-10,7,Wind-down,SP,mobile,free,Digital Video (YouTube Ads),7,34.9
USR002277,2024-05-10,7,Wind-down,SP,desktop,free,Digital Video (Google Ads),9,34.9
USR002278,2024-05-07,7,Wind-down,SP,tablet,free,Digital Video (Meta Ads),3,34.9
USR002279,2024-05-06,7,Wind-down,SP,desktop,ad-supported,Digital Video (YouTube Ads),10,34.9
USR002280,2024-05-10,7,Wind-down,SP,desktop,basic,Digital Video (Google Ads),5,34.9
USR002281,2024-05-08,7,Wind-down,SP,mobile,basic,Digital Video (Google Ads),10,34.9
USR002282,2024-05-06,7,Wind-down,SP,mobile,ad-supported,Digital Video (TikTok Ads),9,34.9
USR002283,2024-05-12,7,Wind-down,SP,desktop,basic,organic,2,34.9
USR002284,2024-05-09,7,Wind-down,SP,mobile,free,Digital Video (Google Ads),10,34.9
USR002285,2024-05-08,7,Wind-down,SP,mobile,free,Digital Video (Google Ads),11,34.9
USR002286,2024-05-06,7,Wind-down,SP,tablet,free,Digital Video (YouTube Ads),13,34.9
USR002287,2024-05-12,7,Wind-down,SP,mobile,ad-supported,Digital Video (TikTok Ads),11,34.9
USR002288,2024-05-12,7,Wind-down,SP,desktop,basic,Digital Video (Google Ads),0,34.9
USR002289,2024-05-08,7,Wind-down,SP,tablet,free,Digital Video (Google Ads),3,34.9
USR002290,2024-05-10,7,Wind-down,SP,mobile,basic,Digital Video (Meta Ads),7,34.9
USR002291,2024-05-10,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),11,34.9
USR002292,2024-05-11,7,Wind-down,SP,tablet,free,Digital Video (Google Ads),8,34.9
USR002293,2024-05-06,7,Wind-down,SP,mobile,ad-supported,Digital Video (YouTube Ads),3,34.9
USR002294,2024-05-12,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),7,34.9
USR002295,2024-05-11,7,Wind-down,SP,mobile,basic,organic,10,34.9
USR002296,2024-05-08,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),0,34.9
USR002297,2024-05-08,7,Wind-down,SP,desktop,free,Digital Video (TikTok Ads),6,34.9
USR002298,2024-05-10,7,Wind-down,SP,mobile,ad-supported,organic,7,34.9
USR002299,2024-05-12,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),3,34.9
USR002300,2024-05-10,7,Wind-down,SP,tablet,free,organic,0,34.9
USR002301,2024-05-06,7,Wind-down,SP,tablet,ad-supported,Digital Video (YouTube Ads),5,34.9
USR002302,2024-05-09,7,Wind-down,SP,mobile,free,Digital Video (YouTube Ads),5,34.9
USR002303,2024-05-11,7,Wind-down,SP,mobile,free,Digital Video (YouTube Ads),8,34.9
USR002304,2024-05-08,7,Wind-down,SP,mobile,basic,Digital Video (TikTok Ads),14,34.9
USR002305,2024-05-12,7,Wind-down,SP,tablet,ad-supported,organic,3,34.9
USR002306,2024-05-07,7,Wind-down,SP,desktop,free,Digital Video (YouTube Ads),2,34.9
USR002307,2024-05-06,7,Wind-down,SP,tablet,free,Digital Video (TikTok Ads),9,34.9
USR002308,2024-05-12,7,Wind-down,SP,mobile,basic,Digital Video (Meta Ads),3,34.9
USR002309,2024-05-10,7,Wind-down,SP,mobile,basic,Digital Video (Google Ads),5,34.9
USR002310,2024-05-09,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),2,34.9
USR002311,2024-05-10,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),4,34.9
USR002312,2024-05-11,7,Wind-down,SP,tablet,free,Digital Video (Meta Ads),6,34.9
USR002313,2024-05-12,7,Wind-down,SP,tablet,free,Digital Video (Google Ads),5,34.9
USR002314,2024-05-06,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),5,34.9
USR002315,2024-05-12,7,Wind-down,SP,mobile,ad-supported,Digital Video (TikTok Ads),14,34.9
USR002316,2024-05-09,7,Wind-down,SP,mobile,basic,organic,11,34.9
USR002317,2024-05-12,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),12,34.9
USR002318,2024-05-07,7,Wind-down,SP,mobile,free,Digital Video (Google Ads),12,34.9
USR002319,2024-05-10,7,Wind-down,SP,tablet,basic,Digital Video (Meta Ads),9,34.9
USR002320,2024-05-07,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),0,34.9
USR002321,2024-05-08,7,Wind-down,SP,desktop,free,Digital Video (Google Ads),8,34.9
USR002322,2024-05-12,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),13,34.9
USR002323,2024-05-09,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),3,34.9
USR002324,2024-05-07,7,Wind-down,SP,mobile,ad-supported,Digital Video (Google Ads),6,34.9
USR002325,2024-05-07,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),1,34.9
USR002326,2024-05-07,7,Wind-down,SP,desktop,basic,Digital Video (TikTok Ads),7,34.9
USR002327,2024-05-11,7,Wind-down,SP,desktop,free,Digital Video (YouTube Ads),6,34.9
USR002328,2024-05-09,7,Wind-down,SP,tablet,free,Digital Video (TikTok Ads),13,34.9
USR002329,2024-05-09,7,Wind-down,SP,desktop,basic,Digital Video (TikTok Ads),11,34.9
USR002330,2024-05-10,7,Wind-down,SP,tablet,free,Digital Video (Meta Ads),14,34.9
USR002331,2024-05-11,7,Wind-down,SP,tablet,free,Digital Video (TikTok Ads),7,34.9
USR002332,2024-05-09,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),8,34.9
USR002333,2024-05-10,7,Wind-down,SP,mobile,basic,Digital Video (YouTube Ads),6,34.9
USR002334,2024-05-10,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),4,34.9
USR002335,2024-05-09,7,Wind-down,SP,mobile,ad-supported,Digital Video (YouTube Ads),7,34.9
USR002336,2024-05-07,7,Wind-down,SP,tablet,free,Digital Video (YouTube Ads),11,34.9
USR002337,2024-05-10,7,Wind-down,SP,desktop,free,Digital Video (TikTok Ads),7,34.9
USR002338,2024-05-06,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),12,34.9
USR002339,2024-05-10,7,Wind-down,SP,tablet,free,Digital Video (TikTok Ads),6,34.9
USR002340,2024-05-09,7,Wind-down,SP,mobile,free,Digital Video (YouTube Ads),7,34.9
USR002341,2024-05-10,7,Wind-down,SP,mobile,basic,Digital Video (TikTok Ads),1,34.9
USR002342,2024-05-08,7,Wind-down,SP,mobile,free,Digital Video (YouTube Ads),11,34.9
USR002343,2024-05-06,7,Wind-down,SP,desktop,free,Digital Video (Google Ads),5,34.9
USR002344,2024-05-06,7,Wind-down,SP,desktop,free,Digital Video (Meta Ads),12,34.9
USR002345,2024-05-10,7,Wind-down,SP,mobile,basic,Digital Video (Meta Ads),8,34.9
USR002346,2024-05-09,7,Wind-down,SP,mobile,ad-supported,Digital Video (Google Ads),9,34.9
USR002347,2024-05-12,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),13,34.9
USR002348,2024-05-07,7,Wind-down,SP,mobile,basic,Digital Video (Google Ads),4,34.9
USR002349,2024-05-08,7,Wind-down,SP,desktop,ad-supported,Digital Video (TikTok Ads),10,34.9
USR002350,2024-05-07,7,Wind-down,SP,mobile,free,Digital Video (Google Ads),0,34.9
USR002351,2024-05-10,7,Wind-down,SP,mobile,basic,Digital Video (TikTok Ads),7,34.9
USR002352,2024-05-12,7,Wind-down,SP,mobile,basic,Digital Video (Meta Ads),14,34.9
USR002353,2024-05-09,7,Wind-down,SP,tablet,free,Digital Video (Google Ads),7,34.9
USR002354,2024-05-09,7,Wind-down,SP,mobile,basic,Digital Video (YouTube Ads),9,34.9
USR002355,2024-05-06,7,Wind-down,SP,tablet,ad-supported,Digital Video (YouTube Ads),9,34.9
USR002356,2024-05-11,7,Wind-down,SP,mobile,free,Digital Video (Meta Ads),2,34.9
USR002357,2024-05-07,7,Wind-down,SP,mobile,free,Digital Video (Google Ads),2,34.9
USR002358,2024-05-12,7,Wind-down,SP,tablet,basic,Digital Video (Google Ads),4,34.9
USR002359,2024-05-08,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),6,34.9
USR002360,2024-05-07,7,Wind-down,SP,mobile,basic,Digital Video (Google Ads),10,34.9
USR002361,2024-05-11,7,Wind-down,SP,tablet,basic,Digital Video (Meta Ads),2,34.9
USR002362,2024-05-09,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),1,34.9
USR002363,2024-05-12,7,Wind-down,SP,mobile,basic,Digital Video (YouTube Ads),13,34.9
USR002364,2024-05-06,7,Wind-down,SP,tablet,free,Digital Video (TikTok Ads),4,34.9
USR002365,2024-05-09,7,Wind-down,SP,mobile,ad-supported,Digital Video (Google Ads),8,34.9
USR002366,2024-05-09,7,Wind-down,SP,mobile,basic,Digital Video (Meta Ads),0,34.9
USR002367,2024-05-06,7,Wind-down,SP,tablet,free,Digital Video (Meta Ads),7,34.9
USR002368,2024-05-11,7,Wind-down,SP,mobile,basic,Digital Video (Meta Ads),9,34.9
USR002369,2024-05-12,7,Wind-down,SP,tablet,basic,Digital Video (YouTube Ads),9,34.9
USR002370,2024-05-08,7,Wind-down,SP,tablet,basic,Digital Video (TikTok Ads),7,34.9
USR002371,2024-05-10,7,Wind-down,SP,desktop,basic,Digital Video (TikTok Ads),12,34.9
USR002372,2024-05-07,7,Wind-down,SP,mobile,free,Digital Video (TikTok Ads),4,34.9
USR002373,2024-05-07,7,Wind-down,SP,mobile,basic,Digital Video (Google Ads),10,34.9
USR002374,2024-05-12,7,Wind-down,SP,mobile,basic,Digital Video (Google Ads),6,34.9
USR002375,2024-05-09,7,Wind-down,SP,mobile,basic,Digital Video (Google Ads),12,34.9
USR002376,2024-05-11,7,Wind-down,SP,mobile,free,Digital Video (Google Ads),4,34.9
USR002377,2024-05-08,7,Wind-down,SP,mobile,ad-supported,Digital Video (TikTok Ads),8,34.9
